motif_name,motif_idx,sequence_name,start,end,strand,score,p-value,q-value,test_idx
pos_patterns.pattern_9,15,1253,213,233,-,6.015149296121512,0.00045532099738920806,0.0008277923493771839,39054
pos_patterns.pattern_10,2,1253,146,166,-,4.374135686310467,0.000591651387367164,0.0009503141903955478,39054
pos_patterns.pattern_7,13,1254,138,158,-,16.414784091765632,2.7989517548121496e-07,4.238902167546454e-05,23751
pos_patterns.pattern_6,12,1254,223,243,-,14.57231675988822,2.9886587071814536e-06,0.0002707677494981906,23751
pos_patterns.pattern_14,6,1254,196,221,-,11.870399612155488,4.7971205713537295e-05,0.00043611512549905786,23751
pos_patterns.pattern_2,8,1254,46,66,-,11.505098002278114,6.179176034493136e-05,0.0004208167775297886,23751
pos_patterns.pattern_2,8,1254,153,173,-,7.818306456923543,0.0007563511853732044,0.0009179334568592673,23751
pos_patterns.pattern_3,9,1254,105,125,+,7.039814342642845,0.0007600508643008643,0.0008615363582099414,23751
pos_patterns.pattern_9,15,1254,13,33,-,6.995874340549122,0.00032288373313349444,0.0007684284256152732,23751
pos_patterns.pattern_4,10,1255,21,41,-,13.269216824096363,1.335929482593201e-05,0.00046791786492879806,22949
pos_patterns.pattern_8,14,1255,217,237,+,12.942106456675038,1.6526661056559523e-05,0.0007391406686330242,22949
pos_patterns.pattern_0,0,1255,211,220,-,9.692608905149186,0.0003280639648437504,0.0006672287261940927,22949
pos_patterns.pattern_1,1,1255,127,137,-,9.34617623028002,0.00048351287841796783,0.0007276854607583769,22949
pos_patterns.pattern_6,12,1255,35,55,-,7.095246305946527,0.000910219214347307,0.0009881778044650174,22949
pos_patterns.pattern_10,2,1255,194,214,+,6.79198463585686,0.00028959287192265016,0.0008943540732067716,22949
pos_patterns.pattern_12,4,1256,89,139,-,13.508744732732959,5.7630075296543755e-06,0.00013955189744773531,144
pos_patterns.pattern_1,1,1256,152,162,+,11.386072641693467,9.155273437499988e-05,0.0004533365570599613,144
pos_patterns.pattern_14,6,1256,193,218,-,8.940936680748896,0.0002573844409594622,0.0007303955056069747,144
pos_patterns.pattern_2,8,1256,69,89,+,7.28778289141731,0.0009664366834840599,0.0009664366834840611,144
pos_patterns.pattern_10,2,1256,10,30,+,6.4196277143961336,0.0003192004423908653,0.0009126322082445747,144
pos_patterns.pattern_9,15,1256,44,64,+,4.927377033582516,0.0006734859562129709,0.0009076748060997893,144
pos_patterns.pattern_2,8,1257,201,221,-,10.774941009958772,0.00012776616222254217,0.0005471198726991822,1530
pos_patterns.pattern_2,8,1257,37,57,-,9.462739216486394,0.00032730436578276545,0.0007233970391347338,1530
pos_patterns.pattern_8,14,1257,96,116,-,8.906623412039934,0.0003594008230720647,0.0009287429076098197,1530
pos_patterns.pattern_2,8,1257,25,45,-,8.587370333412615,0.0005439238530016154,0.0008487314227996222,1530
pos_patterns.pattern_2,8,1257,180,200,-,8.232318749258376,0.0006304480675680683,0.0008870212076984457,1530
pos_patterns.pattern_11,3,1257,78,98,-,7.423517966787241,0.0003639312444647658,0.0009714593461467306,1530
pos_patterns.pattern_4,10,1257,161,181,-,7.271073911467283,0.000913395831958041,0.000994975045019684,1530
pos_patterns.pattern_5,11,1258,169,189,-,16.779453575199454,3.8086545828264185e-07,9.094220776104415e-05,11041
pos_patterns.pattern_7,13,1258,6,26,+,8.832677795074945,0.0003511137101668274,0.0007415284269626767,11041
pos_patterns.pattern_6,12,1258,93,113,-,8.802809777186974,0.0003711591380124441,0.0008355534514936141,11041
pos_patterns.pattern_6,12,1258,155,175,-,8.61801515315965,0.00041382621657248754,0.0008562551275257206,11041
pos_patterns.pattern_8,14,1258,186,206,+,8.330809069016563,0.000519865065143676,0.0009287429076098197,11041
pos_patterns.pattern_14,6,1258,104,129,-,7.878493880192158,0.0004419334911869286,0.0008235657770343334,11041
pos_patterns.pattern_3,9,1258,54,74,-,6.6731877857783335,0.0009250976054318011,0.0009476069608092802,11041
pos_patterns.pattern_3,9,1258,199,219,+,6.553939290947518,0.000970786356447206,0.000970786356447206,11041
pos_patterns.pattern_9,15,1258,141,161,+,6.439184712831023,0.00039187898619275064,0.0008096995807274935,11041
pos_patterns.pattern_5,11,1259,125,145,-,14.633280648526009,8.244220225606093e-06,0.00027310287642818784,12208
pos_patterns.pattern_2,8,1259,167,187,-,13.398888777551436,7.067998012644244e-06,0.00019425181399128648,12208
pos_patterns.pattern_1,1,1259,54,64,+,10.100317368122528,0.00032806396484374957,0.000655615729898516,12208
pos_patterns.pattern_9,15,1259,149,169,+,6.197331288328207,0.00043872824426216555,0.0008248371628532292,12208
pos_patterns.pattern_9,15,1259,87,107,-,6.087553600040489,0.00045532099738920806,0.0008277923493771839,12208
pos_patterns.pattern_9,15,1259,23,43,+,4.315056164874182,0.0008235311624957833,0.0009542031570705084,12208
pos_patterns.pattern_10,2,1259,74,94,-,3.2172280993292595,0.0007871155612519926,0.00097513946366476,12208
pos_patterns.pattern_12,4,1260,138,188,-,13.315942380573215,6.712964581946705e-06,0.0001426504973663675,4956
pos_patterns.pattern_12,4,1260,196,246,+,11.158946941013713,3.083025298270808e-05,0.0002658550800682801,4956
pos_patterns.pattern_2,8,1260,85,105,-,9.40990460129773,0.00032730436578276545,0.0007233970391347338,4956
pos_patterns.pattern_3,9,1260,31,51,+,8.872788635931766,0.00028991637100261836,0.0005068109194926651,4956
pos_patterns.pattern_11,3,1260,103,123,+,8.462686725910523,0.0002408455675322326,0.0009714593461467306,4956
pos_patterns.pattern_2,8,1260,126,146,+,7.913276491670106,0.0007237774334498678,0.0009178131110657044,4956
pos_patterns.pattern_5,11,1260,76,96,-,7.3171126556688595,0.00030953158602642334,0.0006950714507531709,4956
pos_patterns.pattern_3,9,1260,48,68,+,6.742495071518702,0.0008812409932943408,0.000924816865868356,4956
pos_patterns.pattern_9,15,1260,13,33,-,4.443298938990732,0.0007968449071995567,0.0009453319837513745,4956
pos_patterns.pattern_4,10,1261,120,140,+,14.370587724066842,3.3135102057713033e-06,0.00026625029065197714,27581
pos_patterns.pattern_5,11,1261,150,170,-,10.317777729331706,0.00013417210720945152,0.0005214029989025522,27581
pos_patterns.pattern_1,1,1261,5,15,-,9.508189855046682,0.00045108795166015544,0.0007230965286474636,27581
pos_patterns.pattern_12,4,1261,168,218,-,4.644564126728215,0.0007562918090570485,0.0008888135961406904,27581
pos_patterns.pattern_12,4,1262,113,163,-,12.231516795780276,1.4882537012384494e-05,0.0001980375931520173,18736
pos_patterns.pattern_1,1,1262,176,186,+,9.468199751371932,0.00046825408935546853,0.0007276854607583769,18736
pos_patterns.pattern_0,0,1262,79,88,-,9.422874112589824,0.0003585815429687505,0.0006780407355332799,18736
pos_patterns.pattern_2,8,1262,219,239,+,8.104403464733302,0.0006608149969906663,0.0008962823684438491,18736
pos_patterns.pattern_8,14,1262,192,212,-,7.245005638425353,0.0009746568903210584,0.0009746568903210584,18736
pos_patterns.pattern_14,6,1262,3,28,+,6.377981483641374,0.0008580309966177407,0.0009549738857609008,18736
pos_patterns.pattern_13,5,1262,87,137,+,0.6909303313460058,0.00038627440648608447,0.0006271103236502308,18736
pos_patterns.pattern_12,4,1263,168,218,+,17.459608616611327,1.6689591078878176e-07,3.0222672540664174e-05,30199
pos_patterns.pattern_11,3,1263,105,125,+,15.143889597724117,4.437303687154776e-06,0.0005575108592893233,30199
pos_patterns.pattern_2,8,1263,123,143,-,11.864241404743085,4.550266021396961e-05,0.0003727591113905264,30199
pos_patterns.pattern_0,0,1263,224,233,+,10.277580251876334,0.00021743774414062495,0.0006084350877971745,30199
pos_patterns.pattern_9,15,1263,66,86,-,9.302778774042393,0.00011468119100754865,0.0005737312917498214,30199
pos_patterns.pattern_3,9,1264,123,143,-,9.491603357901631,0.00020364234933367638,0.000410320559504811,15526
neg_patterns.pattern_0,16,1264,0,10,-,8.683478588495001,0.0005254745483398432,0.0009110088278006793,15526
pos_patterns.pattern_2,8,1264,63,83,+,7.841343176125969,0.0007563511853732044,0.0009179334568592673,15526
pos_patterns.pattern_7,13,1264,158,178,-,7.1698380936968595,0.0008328062467626295,0.0009572485594972753,15526
pos_patterns.pattern_9,15,1264,32,52,+,4.45129738011323,0.0007968449071995567,0.0009453319837513745,15526
pos_patterns.pattern_15,7,1264,191,241,-,1.3070872272918959,0.00014645709905262823,0.0003140166188289685,15526
pos_patterns.pattern_12,4,1265,80,130,-,11.60486294647442,2.2319078089213716e-05,0.00022952829689277808,21757
pos_patterns.pattern_1,1,1265,71,81,-,10.683345108434846,0.00021743774414062495,0.0005991825888051667,21757
pos_patterns.pattern_0,0,1265,60,69,-,10.332103044764047,0.00018692016601562514,0.0006084350877971745,21757
pos_patterns.pattern_0,0,1265,201,210,-,9.652800105641195,0.0003280639648437504,0.0006672287261940927,21757
pos_patterns.pattern_0,0,1265,131,140,+,7.874002400836888,0.0007820129394531247,0.0009065188978067623,21757
pos_patterns.pattern_10,2,1265,36,56,+,4.124027158405376,0.0006242054932954471,0.0009503141903955478,21757
pos_patterns.pattern_3,9,1266,142,162,-,9.635788955172607,0.0001803165368983168,0.0003814274025987463,21429
pos_patterns.pattern_11,3,1266,77,97,-,8.285427148736384,0.00026232730670017185,0.0009714593461467306,21429
pos_patterns.pattern_2,8,1266,2,22,+,7.959909310669075,0.0007237774334498678,0.0009178131110657044,21429
pos_patterns.pattern_14,6,1266,17,42,-,7.164113614542034,0.0006084271335593506,0.0008890110192848167,21429
pos_patterns.pattern_3,9,1266,111,131,-,6.934173121943308,0.0007987703183971459,0.0008809285710302214,21429
pos_patterns.pattern_7,13,1266,93,113,-,6.846195819745925,0.0009550078111715258,0.0009870881769214737,21429
pos_patterns.pattern_1,1,1267,122,132,+,12.06403421344852,2.2888183593750027e-05,0.00036922501929012374,655
pos_patterns.pattern_6,12,1267,171,191,+,9.786235542874321,0.00022060780793253776,0.0007645201619731049,655
pos_patterns.pattern_8,14,1267,54,74,+,8.224054837268001,0.0005518326142919249,0.0009287429076098197,655
pos_patterns.pattern_10,2,1267,144,164,-,8.089709004166327,0.00018400248154648577,0.0008364752811103243,655
pos_patterns.pattern_8,14,1267,9,29,+,7.278804172784149,0.000974656890321056,0.0009746568903210584,655
pos_patterns.pattern_13,5,1267,184,234,+,7.2272303952723425,4.3147188487543294e-05,0.00017382827646486365,655
pos_patterns.pattern_9,15,1267,155,175,+,6.909156148901081,0.00032288373313349444,0.0007684284256152732,655
pos_patterns.pattern_13,5,1267,77,127,+,-0.32775319076386644,0.0004973503770790804,0.0007024924990397572,655
pos_patterns.pattern_3,9,1268,41,61,-,14.156071248621798,5.84117151447572e-06,3.792699987148846e-05,39008
pos_patterns.pattern_2,8,1268,205,225,+,11.050335469657597,9.872022656054463e-05,0.0004894877900293672,39008
pos_patterns.pattern_14,6,1268,70,95,-,9.665762127121805,0.00017778874499629877,0.0006852656395411464,39008
pos_patterns.pattern_4,10,1268,217,237,-,8.462922018972927,0.0005108177820147829,0.0009885824158962244,39008
pos_patterns.pattern_7,13,1268,135,155,-,6.758234514958618,0.000998668469947006,0.000998668469947006,39008
pos_patterns.pattern_2,8,1269,77,97,-,10.615249843429533,0.00013872799263481265,0.0005611162635908977,22640
pos_patterns.pattern_1,1,1269,42,52,-,9.623288724763826,0.0004329681396484367,0.0007188057311932551,22640
pos_patterns.pattern_14,6,1269,191,216,-,8.876448622326354,0.0002708950000709358,0.0007392764098651177,22640
pos_patterns.pattern_10,2,1269,152,172,-,8.420967502953733,0.00015830239135539162,0.0008180701641389901,22640
pos_patterns.pattern_11,3,1269,48,68,+,8.004488556016366,0.00028530569306894855,0.0009714593461467306,22640
pos_patterns.pattern_10,2,1269,222,242,+,4.704593181752124,0.0005302397148625443,0.0009494713339395381,22640
pos_patterns.pattern_15,7,1270,21,71,+,39.954926596672394,2.8921463547629146e-16,1.3569270191522947e-13,21948
pos_patterns.pattern_13,5,1270,141,191,+,15.54071052138683,9.214589470133156e-07,1.0497859183575299e-05,21948
pos_patterns.pattern_15,7,1270,47,97,+,11.657619097430906,5.9198101290120756e-06,3.3392083160537784e-05,21948
pos_patterns.pattern_11,3,1270,116,136,+,7.94984273670908,0.00029738101238763155,0.0009714593461467306,21948
pos_patterns.pattern_10,2,1270,89,109,-,3.1649528809498806,0.0008069675895967503,0.00097513946366476,21948
pos_patterns.pattern_0,0,1271,154,163,-,10.89169141713136,0.00012207031250000016,0.0005504136444419949,19565
pos_patterns.pattern_1,1,1271,230,240,-,10.343496423269624,0.00028419494628906223,0.0006354052947598247,19565
pos_patterns.pattern_1,1,1271,119,129,-,9.462191985094325,0.00046825408935546794,0.0007276854607583769,19565
neg_patterns.pattern_0,16,1271,53,63,-,8.632879840894871,0.0005254745483398432,0.0009110088278006793,19565
pos_patterns.pattern_14,6,1271,22,47,-,7.397762289070599,0.0005563385975468886,0.0008771790960794654,19565
pos_patterns.pattern_10,2,1271,85,105,+,5.198129373577938,0.0004735531983897075,0.0009448589814125073,19565
pos_patterns.pattern_2,8,1272,70,90,+,12.28964187403723,2.9319241548364537e-05,0.000304086262114001,11833
pos_patterns.pattern_8,14,1272,24,44,-,8.315595631907481,0.0005198650651436767,0.0009287429076098197,11833
pos_patterns.pattern_12,4,1272,84,134,-,4.736436026761801,0.0007286256030763841,0.0008738052510259544,11833
pos_patterns.pattern_9,15,1272,203,223,+,4.358380197456227,0.0008235311624957833,0.0009542031570705084,11833
pos_patterns.pattern_12,4,1272,142,192,+,4.274005499201567,0.0008750516110231299,0.0009306920224492698,11833
pos_patterns.pattern_10,2,1273,143,163,+,14.247449898728357,8.275268555735246e-06,0.0002351210678398277,31966
pos_patterns.pattern_5,11,1273,226,246,+,12.854747476713136,3.9117666347010486e-05,0.000341723028372868,31966
pos_patterns.pattern_4,10,1273,88,108,-,11.941570259979814,4.883391557086726e-05,0.0006539914575471047,31966
pos_patterns.pattern_2,8,1273,31,51,+,10.921479572430247,0.00010778337218653174,0.0005055979346758262,31966
pos_patterns.pattern_4,10,1273,199,219,-,9.618020301743408,0.0002615632292872757,0.0008990747436013254,31966
pos_patterns.pattern_10,2,1273,1,21,-,3.586247058030838,0.0007297055926755993,0.0009745128156002569,31966
pos_patterns.pattern_1,1,1274,46,56,-,9.355204256269786,0.00048351287841796783,0.0007276854607583769,9015
pos_patterns.pattern_13,5,1274,115,165,-,8.342699677398645,2.8002397303833815e-05,0.00012765798770865416,9015
pos_patterns.pattern_6,12,1274,221,241,+,8.165490633888473,0.0005375097571231887,0.0008876481552492094,9015
pos_patterns.pattern_9,15,1274,73,93,-,5.732468804640094,0.0005081548297312114,0.0008442120039858608,9015
pos_patterns.pattern_15,7,1274,173,223,+,0.31059941952649206,0.00018697121173906391,0.0003630190810201498,9015
pos_patterns.pattern_2,8,1275,69,89,+,14.431263667364208,1.140500899055043e-06,0.00011211619707667184,38289
pos_patterns.pattern_10,2,1275,11,31,+,10.932781475760486,5.4101932619232766e-05,0.0005564420490656836,38289
pos_patterns.pattern_14,6,1275,210,235,-,9.501404228792325,0.0001876812320080743,0.0006956066480001862,38289
pos_patterns.pattern_10,2,1275,195,215,+,9.429805992127433,0.00010605293391563442,0.0007304797539098101,38289
pos_patterns.pattern_9,15,1275,57,77,+,8.355712567839769,0.0001805690226319713,0.0006426508000231713,38289
pos_patterns.pattern_6,12,1275,24,44,-,7.920544253305731,0.0005943417227172164,0.000902091482052993,38289
pos_patterns.pattern_7,13,1275,1,21,-,7.7779896336979615,0.0006249965899769442,0.000892214974984931,38289
pos_patterns.pattern_14,6,1275,92,117,+,6.2052780005446255,0.0008943102153180485,0.0009549738857609008,38289
pos_patterns.pattern_9,15,1275,176,196,+,4.288731258484287,0.0008509143535775361,0.0009625320478088434,38289
pos_patterns.pattern_9,15,1276,41,61,-,14.849561564010614,4.392348273540826e-06,0.0001475410701026523,15328
pos_patterns.pattern_2,8,1276,111,131,+,12.903019563308817,1.2337174666754454e-05,0.000246852671871963,15328
pos_patterns.pattern_4,10,1276,60,80,-,9.454694515645496,0.0002946890608654938,0.0009296657208828279,15328
pos_patterns.pattern_4,10,1276,91,111,-,7.692326975727056,0.0007583634323964361,0.0009885824158962244,15328
pos_patterns.pattern_9,15,1276,199,219,-,7.113200286237799,0.000298233650937618,0.0007594729869003456,15328
pos_patterns.pattern_9,15,1276,138,158,+,4.451250100418715,0.0007968449071995567,0.0009453319837513745,15328
pos_patterns.pattern_12,4,1276,152,202,+,4.4310913909350695,0.0008140271176973611,0.0009062878762923051,15328
pos_patterns.pattern_5,11,1276,1,21,-,4.153530867482422,0.0008906983648557772,0.0009829935513830136,15328
pos_patterns.pattern_4,10,1277,165,185,+,12.964772725749116,1.8553081645222782e-05,0.0005172144801504989,21441
pos_patterns.pattern_12,4,1277,24,74,-,11.346226220926027,2.7135210314764594e-05,0.00024784682228288276,21441
pos_patterns.pattern_1,1,1277,97,107,-,10.094877555867871,0.0003509521484374994,0.0006650166543301247,21441
pos_patterns.pattern_2,8,1277,132,152,+,9.448386863241716,0.00032730436578276545,0.0007233970391347338,21441
pos_patterns.pattern_14,6,1277,10,35,-,8.082565405249998,0.0004019882071100143,0.0008157033429213394,21441
pos_patterns.pattern_2,8,1277,81,101,-,7.9225336999105425,0.0007237774334498678,0.0009178131110657044,21441
pos_patterns.pattern_5,11,1277,102,122,-,4.989479787286904,0.0006941630945220812,0.0009236882291813948,21441
pos_patterns.pattern_15,7,1277,195,245,+,-3.7124760482967005,0.000466472661298098,0.0006333990375406247,21441
pos_patterns.pattern_5,11,1278,214,234,-,10.546392783885999,0.00012523743862402634,0.0005058933375996853,22273
pos_patterns.pattern_1,1,1278,30,40,-,10.25312527236569,0.0003070831298828123,0.0006438434172809168,22273
pos_patterns.pattern_0,0,1278,107,116,+,8.396469752639392,0.0006256103515625,0.0008601212999383711,22273
pos_patterns.pattern_0,0,1278,125,134,-,7.768898723310813,0.0008392333984375002,0.0009374525940533978,22273
pos_patterns.pattern_1,1,1278,229,239,+,6.124670886156669,0.0008563995361328121,0.0009131123750520612,22273
pos_patterns.pattern_12,4,1278,140,190,-,4.493525123001005,0.0008140271176973621,0.0009062878762923051,22273
pos_patterns.pattern_15,7,1278,173,223,+,-4.887256243055647,0.0005915039787166985,0.0007287358254934178,22273
pos_patterns.pattern_6,12,1279,69,89,+,12.620849062876017,2.5851247301034126e-05,0.0004511702621295455,78
pos_patterns.pattern_0,0,1279,127,136,+,10.756876241053286,0.00013732910156249997,0.0005504136444419949,78
pos_patterns.pattern_2,8,1279,177,197,-,10.482709870371705,0.00016269119805656344,0.0005792831477258116,78
pos_patterns.pattern_14,6,1279,223,248,+,10.100082706927004,0.00013471402301590258,0.0006170438634618148,78
pos_patterns.pattern_0,0,1279,100,109,-,8.554654622878651,0.0005683898925781259,0.0008225929541666012,78
pos_patterns.pattern_0,0,1279,138,147,-,8.163410693909372,0.000690460205078126,0.000869229090617516,78
pos_patterns.pattern_0,0,1279,50,59,-,7.6077745775520205,0.0008544921874999998,0.0009374525940533978,78
pos_patterns.pattern_3,9,1279,186,206,+,7.33825543195152,0.0006532818442792626,0.000798870369575785,78
pos_patterns.pattern_12,4,1280,89,139,+,11.473650181650243,2.5437533750544106e-05,0.00023915875411064633,38528
pos_patterns.pattern_3,9,1280,210,230,-,11.08463974238587,7.24496221664592e-05,0.00021558589770969604,38528
pos_patterns.pattern_1,1,1280,17,27,-,10.67682934481915,0.00021743774414062495,0.0005991825888051667,38528
pos_patterns.pattern_3,9,1280,170,190,-,9.740409987389528,0.00016954636612354033,0.00036819878917991724,38528
pos_patterns.pattern_8,14,1280,186,206,+,8.600770786585148,0.00043327736784704,0.0009287429076098197,38528
neg_patterns.pattern_0,16,1280,204,214,-,8.370978297727621,0.0008068084716796865,0.0009110088278006793,38528
pos_patterns.pattern_10,2,1280,30,50,+,6.976376169206577,0.0002709902564674847,0.000876188980015068,38528
pos_patterns.pattern_14,6,1280,49,74,-,6.787113062432931,0.0007245587198800848,0.0009293118058153233,38528
pos_patterns.pattern_10,2,1280,134,154,+,2.748370276191873,0.0008901774290279682,0.0009777825924672608,38528
pos_patterns.pattern_4,10,1281,196,216,-,9.239799327797162,0.000330910555931041,0.0009476390343853291,14837
neg_patterns.pattern_0,16,1281,150,160,-,9.033258584410207,0.00026035308837890625,0.0009110088278006793,14837
pos_patterns.pattern_8,14,1281,185,205,+,8.367266033337842,0.000519865065143676,0.0009287429076098197,14837
pos_patterns.pattern_3,9,1281,220,240,+,8.254020061460329,0.00040592019922769374,0.0006139005133196223,14837
pos_patterns.pattern_13,5,1281,65,115,+,1.2568136240642809,0.00032459872697677066,0.0005724211083512512,14837
pos_patterns.pattern_12,4,1282,51,101,+,16.148374401384288,6.191768382178979e-07,5.997375653901267e-05,20792
pos_patterns.pattern_3,9,1282,109,129,-,12.536653061296915,2.3745370526739794e-05,0.00010179985227490474,20792
pos_patterns.pattern_5,11,1282,31,51,+,10.402035901637923,0.00012969146064278902,0.0005113888971034011,20792
pos_patterns.pattern_11,3,1283,88,108,+,16.676379349466416,1.1643196557997703e-06,0.0002549860046201497,19241
pos_patterns.pattern_7,13,1283,56,76,-,10.986641173440205,9.367058191855896e-05,0.0004815968222033885,19241
pos_patterns.pattern_14,6,1283,14,39,-,10.207461253010042,0.0001272688290177015,0.0006090577081471123,19241
pos_patterns.pattern_8,14,1283,213,233,-,8.545153960516693,0.0004606542097462812,0.0009287429076098197,19241
pos_patterns.pattern_7,13,1283,200,220,-,6.777379309917632,0.000998668469947006,0.000998668469947006,19241
pos_patterns.pattern_15,7,1283,138,188,-,0.3991042445959696,0.00018697121173906413,0.0003630190810201498,19241
pos_patterns.pattern_15,7,1284,175,225,+,23.40826176539018,1.1318697271570456e-08,2.4268260601625253e-07,21667
pos_patterns.pattern_12,4,1284,70,120,+,12.830873448193186,9.725651171369197e-06,0.0001639973163107401,21667
pos_patterns.pattern_1,1,1284,124,134,-,11.649689360024759,5.62667846679688e-05,0.0003800606035620056,21667
neg_patterns.pattern_0,16,1284,221,231,+,9.55084144945512,7.915496826171868e-05,0.0009110088278006793,21667
pos_patterns.pattern_6,12,1284,58,78,-,6.93582082326651,0.0009520869971311182,0.0009886246531095831,21667
pos_patterns.pattern_9,15,1284,46,66,-,6.92782240438006,0.00032288373313349444,0.0007684284256152732,21667
pos_patterns.pattern_10,2,1284,28,48,-,6.006780131476104,0.0003620719435275529,0.000932771746296825,21667
pos_patterns.pattern_15,7,1285,185,235,-,27.864967843516396,3.9538027632556093e-10,1.6339653284832508e-08,9239
pos_patterns.pattern_11,3,1285,119,139,-,11.198149253199206,6.450351793318988e-05,0.0009714593461467306,9239
pos_patterns.pattern_1,1,1285,145,155,-,9.429675301171137,0.00046825408935546794,0.0007276854607583769,9239
pos_patterns.pattern_11,3,1285,156,176,-,7.352922017176573,0.0003785480967053444,0.0009714593461467306,9239
pos_patterns.pattern_14,6,1285,173,198,+,6.799686919334558,0.0007245587198800848,0.0009293118058153233,9239
pos_patterns.pattern_0,0,1286,15,24,+,7.443851936523601,0.00093841552734375,0.0009598203710159645,9364
pos_patterns.pattern_9,15,1286,102,122,-,5.378135565429669,0.0005861620720679638,0.0008708482005828595,9364
pos_patterns.pattern_11,3,1286,216,236,+,5.338220201649156,0.0007771135587972821,0.0009714593461467306,9364
pos_patterns.pattern_10,2,1286,31,51,-,3.4051407404009986,0.0007484877169190428,0.00097513946366476,9364
pos_patterns.pattern_9,15,1287,125,145,+,12.270039368851608,2.480416515027173e-05,0.0003169720669746685,23323
pos_patterns.pattern_3,9,1287,160,180,+,12.04540654174341,3.5077741813438404e-05,0.00013345131996579234,23323
pos_patterns.pattern_6,12,1287,31,51,+,8.856744403896302,0.0003711591380124441,0.0008355534514936141,23323
pos_patterns.pattern_0,0,1287,10,19,-,8.72255108478808,0.000514984130859376,0.0007928229807508104,23323
pos_patterns.pattern_3,9,1287,57,77,-,8.689316053085179,0.0003249202272854746,0.0005395377585962487,23323
neg_patterns.pattern_0,16,1287,196,206,+,8.379499758174049,0.0008068084716796865,0.0009110088278006793,23323
pos_patterns.pattern_2,8,1287,112,132,-,7.918553132708705,0.0007237774334498678,0.0009178131110657044,23323
pos_patterns.pattern_14,6,1287,70,95,+,7.891055380177909,0.00044193349118692917,0.0008235657770343334,23323
pos_patterns.pattern_4,10,1287,150,170,-,7.1800264415387645,0.0009558909778206718,0.000995234051602925,23323
pos_patterns.pattern_3,9,1287,224,244,-,6.8743441682898005,0.000839150035972125,0.0009054358371329483,23323
pos_patterns.pattern_9,15,1287,139,159,+,5.330960316778786,0.0005861620720679638,0.0008708482005828595,23323
pos_patterns.pattern_10,2,1287,17,37,-,4.658137117054183,0.0005451210254250318,0.0009494713339395381,23323
pos_patterns.pattern_10,2,1287,89,109,-,3.1891178780317504,0.0008069675895967503,0.00097513946366476,23323
pos_patterns.pattern_14,6,1288,152,177,+,16.296819803256767,1.5054663577984625e-06,0.00010721071133750478,28595
pos_patterns.pattern_1,1,1288,233,243,+,11.039351876515425,0.00013923645019531253,0.0005226470857771262,28595
pos_patterns.pattern_5,11,1288,103,123,-,10.542606857511917,0.00012523743862402634,0.0005058933375996853,28595
pos_patterns.pattern_14,6,1288,140,165,+,9.021671670393498,0.0002444459498942559,0.0007182100551411781,28595
pos_patterns.pattern_1,1,1288,176,186,+,8.934573734510542,0.0005397796630859368,0.0007676866319444436,28595
pos_patterns.pattern_12,4,1288,64,114,+,8.319058653575162,0.000150856500265224,0.00047744477477557653,28595
pos_patterns.pattern_0,0,1288,44,53,-,8.270984100595328,0.0006561279296875008,0.0008601212999383711,28595
pos_patterns.pattern_3,9,1288,124,144,-,7.429712314153933,0.0006206525495144888,0.0007811005866960094,28595
pos_patterns.pattern_5,11,1289,165,185,-,16.54635442302365,5.612146196654055e-07,9.277309366622742e-05,788
pos_patterns.pattern_9,15,1289,95,115,+,14.805859099685627,4.392348273540815e-06,0.0001475410701026523,788
pos_patterns.pattern_7,13,1289,55,75,+,10.108291030958664,0.00016103094549180236,0.0005670103714500084,788
pos_patterns.pattern_3,9,1289,30,50,+,9.898604035036273,0.00015933662780298583,0.0003548798440573006,788
pos_patterns.pattern_2,8,1289,110,130,-,8.95044875963999,0.0004395628557176674,0.0007906536330768863,788
pos_patterns.pattern_4,10,1289,13,33,-,7.837962019773698,0.0006891607572470094,0.0009885824158962244,788
pos_patterns.pattern_6,12,1289,131,151,+,7.4291771978121455,0.0007568882920168108,0.0009432611398296305,788
pos_patterns.pattern_3,9,1290,168,188,+,11.609690948240559,4.7275965698645355e-05,0.00016048206201470095,38511
pos_patterns.pattern_6,12,1290,33,53,+,10.711277644118496,0.00011550460658327197,0.000644900720089936,38511
pos_patterns.pattern_2,8,1290,200,220,+,9.32317737786142,0.00034812615649570933,0.0007453723862090898,38511
pos_patterns.pattern_7,13,1290,75,95,+,8.905196119850102,0.0003320033647469235,0.0007288767612446181,38511
pos_patterns.pattern_1,1,1290,189,199,+,5.775421876919937,0.0009775161743164067,0.0009775161743164067,38511
pos_patterns.pattern_2,8,1291,76,96,+,9.13956841507741,0.0003922155374311838,0.0007691234433060769,27228
pos_patterns.pattern_14,6,1291,92,117,-,6.893747209169265,0.0006939666362182332,0.0009151914501449452,27228
pos_patterns.pattern_10,2,1291,173,193,+,5.083230386800857,0.0004872715671808673,0.0009448589814125073,27228
pos_patterns.pattern_5,11,1292,75,95,-,13.219151779316128,2.932565985247493e-05,0.0003345506109890895,7694
pos_patterns.pattern_8,14,1292,195,215,-,11.058683369043152,8.304182483698237e-05,0.0008367780181340594,7694
pos_patterns.pattern_1,1,1292,187,197,-,9.984900675354003,0.00037193298339843696,0.0006815665264853247,7694
pos_patterns.pattern_0,0,1292,174,183,+,9.652800105641195,0.00032806396484375,0.0006672287261940927,7694
